link,text,username,user,likes,quotes,retweets,comments
https://twitter.com/tim_cook/status/1719021344854069441#m,"We’ve got something special for you tonight. No tricks, just treats. Tune in at 5pm PT. #AppleEvent",tim_cook,Tim Cook,47208,598,3530,1411
https://twitter.com/tim_cook/status/1717270084018995529#m,The double tap gesture for Apple Watch Series 9 and Ultra 2 is here! 🤏🏼🤏🏼,tim_cook,Tim Cook,12550,220,1312,710
https://twitter.com/tim_cook/status/1715133270420078984#m,"Thanks to director Martin Scorsese, Chief Standing Bear, and producer Chad Renfro of the Osage Nation for joining us for a screening of Killers of the Flower Moon, opening in theaters on Friday. This is a story far too few people know, and it’s now a story we will never forget.",tim_cook,Tim Cook,4695,30,411,333
https://twitter.com/tim_cook/status/1714077413909410024#m,¡La tienda Apple Store online llega a Chile! We’re excited to bring the best of Apple to even more customers around the world.  https://www.apple.com/newsroom/2023/10/apple-store-online-launches-in-chile-to-bring-customers-new-shopping-options/,tim_cook,Tim Cook,6851,139,880,533
https://twitter.com/tim_cook/status/1710014344870953041#m,"If you’ve ever had a teacher who helped you dream bigger, reach higher, and go after your goals, make sure to thank them today. #WorldTeachersDay",tim_cook,Tim Cook,9885,139,1123,669
https://twitter.com/tim_cook/status/1709957173575647240#m,"Thinking back on a pioneer who challenged conventions, a visionary who changed the world, a mentor, and a friend. We miss you, Steve.",tim_cook,Tim Cook,68994,555,6884,1867
https://twitter.com/tim_cook/status/1709590263037935995#m,"This Hispanic Heritage Month, as we celebrate the contributions of so many communities, we’re shining a light on some of our Community Education Initiative partners in Houston who are empowering the next generation of Hispanic leaders and innovators. https://www.apple.com/newsroom/2023/10/houston-educators-nurture-the-next-generation-of-hispanic-leaders-with-apple/",tim_cook,Tim Cook,1602,12,181,159
https://twitter.com/tim_cook/status/1707913622024810683#m,"Dianne Feinstein devoted her life to California and to public service, and she spent decades breaking barriers and blazing a trail for so many to follow. May she rest in peace.",tim_cook,Tim Cook,2781,10,208,243
https://twitter.com/tim_cook/status/1707687882037645717#m,"It was a true honor to meet with the Prince and Princess of Wales. We had a wonderful and wide-ranging discussion about the environment, mental health, and other issues that mean a great deal to all of us.",tim_cook,Tim Cook,15073,183,1230,557
https://twitter.com/tim_cook/status/1707472424524976243#m,"From @saveyrwardrobe’s AI wardrobe maximization tools to @GymStreak’s mobile personal trainer and @nightsky’s magical stargazing app, they’re helping people live better, fuller lives.",tim_cook,Tim Cook,2913,19,200,115
